gene_id,SRR6819016,SRR6819017,SRR6819018,SRR6819020,SRR6819021,SRR6819022
FUN_015790,0,0,2,1,3,2
FUN_015875,0,6,4,7,8,7
FUN_011661,1,0,1,5,1,2
FUN_011874,1,0,3,2,1,0
FUN_013159,125,150,236,465,211,168
FUN_013903,509,574,1000,670,943,894
FUN_014071,17,26,79,38,61,58
FUN_014108,201,172,383,201,386,307
FUN_014204,549,580,816,539,764,704
FUN_014405,191,499,838,961,1376,956
FUN_014711,2477,2159,3026,2382,2515,2509
FUN_015402,1911,1629,2939,2468,2172,1997
FUN_015665,289,275,537,296,413,423
FUN_015969,2,0,0,0,0,0
FUN_016170,5,3,3,0,10,7
FUN_016647,120,92,188,108,202,193
FUN_016689,815,613,749,537,635,570
FUN_016721,2666,2239,2718,2228,2494,2359
FUN_016858,470,635,915,1091,1000,936
FUN_017021,598,315,829,547,655,931
FUN_017129,2,4,8,3,2,4
FUN_017212,2234,1771,2235,1591,2388,1565
FUN_017236,524,512,1222,519,981,764
FUN_017471,1505,1886,2588,1806,2444,1915
FUN_017647,83,70,185,149,220,138
FUN_017747,38,45,117,51,127,73
FUN_017811,7908,7758,11931,7700,11599,8671
FUN_017918,327,230,554,276,534,412
FUN_018033,408,718,1069,983,1224,1075
FUN_018220,133,96,217,141,234,203
FUN_018314,14,5,20,7,25,16
FUN_018365,538,450,607,341,598,461
FUN_018394,100,65,137,71,132,140
FUN_018401,68,46,115,74,126,116
FUN_018460,19,15,32,10,35,20
FUN_018500,621,512,676,413,711,518
FUN_018543,109,91,143,124,170,123
FUN_018549,230,241,533,310,466,434
FUN_018573,183,208,506,243,465,353
FUN_018613,192,189,376,181,405,299
FUN_018673,210,287,214,214,263,273
FUN_018731,1952,1533,2155,1854,1840,1843
FUN_018798,369,989,1175,1208,2332,1075
FUN_018834,2672,2926,4516,3279,6881,3524
FUN_018899,415,305,394,286,464,390
FUN_018920,108,102,133,120,150,111
FUN_018963,30836,27793,6234,16132,5000,23895
FUN_019031,449,401,821,511,1364,1403
FUN_012066,2,1,7,5,3,2
FUN_012858,7,0,15,16,16,19
FUN_013044,88,85,206,76,140,123
FUN_014124,264,340,575,365,561,401
FUN_014486,653,538,1475,697,1317,1008
FUN_014696,94,168,423,217,466,362
FUN_015600,0,3,11,10,18,20
FUN_015361,86,85,159,115,81,128
FUN_015628,327,285,377,397,274,157
FUN_015853,996,1037,1706,1890,1576,1478
FUN_016282,11,26,29,31,38,54
FUN_016021,2639,2898,5779,3146,5535,3669
FUN_016585,0,0,0,0,0,0
FUN_016617,221,398,734,538,655,649
FUN_017603,133,286,508,290,355,357
FUN_017796,78,193,382,226,337,285
FUN_017903,1531,1359,2110,1521,1969,1429
FUN_018135,209,261,346,215,331,200
FUN_018315,19,36,40,17,46,23
FUN_018578,8,17,24,27,30,31
FUN_018400,3165,3404,6756,3998,6599,4645
FUN_018457,170,136,212,112,171,120
FUN_018492,95,169,326,148,344,366
FUN_018757,378,467,966,417,632,527
FUN_019066,38,51,115,49,42,46
FUN_019171,10,20,32,10,15,5
FUN_019219,2,3,14,9,6,7
FUN_019327,107,100,134,72,73,83
FUN_002568,36,9,55,12,33,16
FUN_002885,903,750,1358,813,1210,997
FUN_004424,0,11,39,13,47,28
FUN_004662,6,6,24,4,31,22
FUN_004963,7,7,36,10,44,16
FUN_005883,97,186,313,183,264,211
FUN_007086,17,8,19,1775,157,179
FUN_006492,1320,1375,2382,1419,2411,1935
FUN_006795,2207,2483,3006,1968,2951,2406
FUN_007525,3041,4223,4148,6528,3690,4254
FUN_007706,1,1,0,3,2,0
FUN_007825,591,1025,1527,1204,1669,1187
FUN_008320,940,909,1826,1092,1761,1366
FUN_010411,91,81,130,80,141,119
FUN_008544,31,58,188,103,184,146
FUN_008701,1306,1413,3137,1965,2805,2542
FUN_009232,28,60,51,34,8,27
FUN_011460,123,61,266,55,55,70
FUN_011785,563,541,899,566,907,781
FUN_012339,1073,1281,2235,1621,2195,1837
FUN_012838,1767,1460,2283,1308,1946,1548
FUN_017049,26,34,78,31,53,63
FUN_012048,492,529,776,517,884,728
FUN_012132,57615,41939,45628,36196,43604,34104
FUN_013221,5,7,6,3,3,3
FUN_015066,616,676,1199,778,1079,995
FUN_015437,4213,4825,5361,4791,5891,4989
FUN_015662,115,161,205,126,274,220
FUN_016298,190,170,188,581,55,66
FUN_015769,374,387,966,557,890,748
FUN_015876,1177,1236,1692,1117,1663,1460
FUN_015993,119,102,222,120,199,208
FUN_017317,4,0,0,0,7,11
FUN_017349,0,0,12,6,13,12
FUN_018453,3,4,5,2,3,9
FUN_001017,106,50,169,79,112,101
FUN_001980,390,470,815,621,792,788
FUN_002630,469,554,732,515,906,667
FUN_003646,33,23,52,31,28,34
FUN_004143,14,7,7,3,3,3
FUN_004243,7,7,15,6,5,0
FUN_002900,611,541,1043,730,1062,751
FUN_003041,1214,1375,1804,1366,1864,1644
FUN_008315,0,0,7,0,0,0
FUN_007096,61,77,159,90,107,32
FUN_011358,0,0,0,7,8,0
FUN_011240,304,367,593,261,491,363
FUN_011639,46,19,37,33,17,37
FUN_011805,11,10,7,14,3,8
FUN_013472,37,6,45,13,4,10
FUN_013901,0,6,8,0,0,0
FUN_014852,6,0,11,12,11,0
FUN_015597,341,334,502,267,513,396
FUN_015663,133,143,212,148,194,174
FUN_015743,0,7,0,0,0,0
FUN_015879,312,327,622,377,601,537
FUN_015992,47,37,70,60,80,102
FUN_002063,137,102,515,75,519,431
FUN_009482,2211,4332,24,1718,11,8
FUN_009776,13699,27196,64,13815,23,16
FUN_010483,926,1259,32,635,28,11
FUN_010760,11129,22381,100,11100,27,19
FUN_010938,4310,6741,104,1731,103,62
FUN_011141,126,334,5,132,3,2
FUN_002640,1143,71,2576,400,1982,1557
FUN_002997,110,112,581,127,788,502
FUN_003334,240,278,750,415,619,586
FUN_003579,18,49,16,11,7,8
FUN_003647,3,11,4,3,5,2
FUN_004088,879,1001,2826,1765,2472,3308
FUN_004481,343,444,759,396,654,600
FUN_004643,351,307,525,367,610,524
FUN_005736,513,451,1355,581,1519,1361
FUN_006722,138,132,165,142,150,137
FUN_006969,73,112,57,69,50,45
FUN_006440,2607,2650,4905,2843,4804,3429
FUN_007207,11,12,20,9,10,24
FUN_007422,0,0,0,0,7,5
FUN_007592,1144,1422,2362,1504,1981,2122
FUN_008172,1,2,3,3,1,1
FUN_008252,36,15,34,16,15,31
FUN_008311,273,223,439,248,379,339
FUN_008499,254,226,440,272,443,343
FUN_008620,3402,3397,3715,3918,3536,6079
FUN_008920,290,280,426,252,429,381
FUN_009094,134,111,237,105,205,141
FUN_009148,253,218,498,224,391,381
FUN_009427,55,52,45,41,0,44
FUN_009912,292,248,357,162,261,235
FUN_009981,669,657,896,673,946,715
FUN_010078,440,387,595,378,572,467
FUN_010172,779,602,819,543,737,536
FUN_012029,45,41,116,24,161,106
FUN_012154,55,51,21,7,11,21
FUN_012277,0,0,0,0,0,0
FUN_012243,19,41,6,14,0,14
FUN_012488,98,62,319,122,349,386
FUN_012612,19,10,961,38,158,133
FUN_012696,439,234,770,342,1052,811
FUN_012769,51,18,46,35,68,73
FUN_010280,740,856,1484,1090,1652,1208
FUN_010447,911,729,1216,821,1292,1015
FUN_010634,1578,1391,2361,1477,2363,1942
FUN_010742,42,62,133,77,178,89
FUN_010843,447,460,659,522,612,582
FUN_011034,318,303,363,260,329,268
FUN_011073,23,45,52,31,45,48
FUN_011176,29,30,57,52,51,45
FUN_011242,238,263,494,223,435,402
FUN_011693,274,702,926,1046,936,985
FUN_012821,524,574,939,603,1254,692
FUN_012906,928,638,907,492,942,558
FUN_012962,376,257,429,206,380,317
FUN_013244,16,22,23,9,21,23
FUN_013775,21,17,9,14,20,28
FUN_013970,3819,3359,6669,3669,6314,4716
FUN_014142,792,1181,3058,1542,2784,2180
FUN_014493,162,394,947,552,1007,692
FUN_014611,15,49,143,70,209,133
FUN_014745,302,271,545,380,582,438
FUN_014869,55,65,224,68,226,146
FUN_015076,1145,1097,3904,1870,2829,2132
FUN_015281,195,299,802,553,562,439
FUN_015509,22,15,304,68,381,269
FUN_015811,2685,2311,4698,3057,4512,3775
FUN_015973,531,550,994,841,752,797
FUN_016386,0,3,19,26,16,26
FUN_016535,41,63,79,136,110,127
FUN_016630,35,124,184,158,185,247
FUN_016830,76,253,418,417,387,470
FUN_017661,102,71,142,124,155,161
FUN_017879,595,474,683,681,538,644
FUN_018006,137,116,335,137,268,199
FUN_018099,681,805,1118,830,945,910
FUN_018344,1715,1859,3350,2407,3003,2483
FUN_018553,298,282,471,219,367,364
FUN_018648,1162,1182,2443,1477,2410,1961
FUN_018817,1726,1907,3568,2112,3792,3055
FUN_001939,242,218,442,312,401,406
FUN_004463,0,0,3,0,0,2
FUN_003760,12,9,68,36,114,108
FUN_004745,37,55,400,215,498,601
FUN_005127,194,160,1125,359,947,994
FUN_005437,5,8,6,5,5,6
FUN_006104,74,45,126,81,118,93
FUN_006325,137,135,218,127,185,180
FUN_006448,197,247,576,556,500,465
FUN_006654,53,88,160,253,105,100
FUN_007037,18,18,80,462,83,94
FUN_008671,0,6,21,8,15,13
FUN_008872,0,49,86,76,75,68
FUN_008603,12,44,77,59,71,59
FUN_007699,526,500,674,401,488,439
FUN_007997,217,344,676,728,526,462
FUN_008386,96,170,347,263,252,216
FUN_008534,19,41,77,42,34,64
FUN_010259,53,78,217,152,215,204
FUN_010346,22,26,35,21,35,36
FUN_010369,39,26,80,45,107,84
FUN_009252,11,18,77,46,58,55
FUN_009850,3,0,5,0,4,3
FUN_010005,684,595,1113,924,995,857
FUN_010144,152,154,593,270,556,493
FUN_010417,2,0,5,0,2,0
FUN_010518,183,122,122,130,0,0
FUN_010692,45,24,90,54,172,147
FUN_010835,5,3,27,38,52,75
FUN_011195,1029,817,1371,1017,1366,1216
FUN_011727,66,53,46,121,30,33
FUN_011846,185,114,50,103,43,46
FUN_012076,117,128,216,118,175,160
FUN_012428,2,6,8,2,12,10
FUN_012474,2,0,10,3,7,13
FUN_012327,6145,5245,24587,6027,37575,17444
FUN_001587,2,3,7,4,0,6
FUN_001876,4,3,10,4,8,2
FUN_002016,2,4,4,8,5,5
FUN_002287,8,6,21,7,15,16
FUN_004592,1,4,5,1,1,4
FUN_005351,5,14,3,2,0,3
FUN_005432,14,7,13,10,7,12
FUN_006513,2,4,3,2,2,2
FUN_006718,0,0,0,0,0,0
FUN_006870,0,0,0,0,0,0
FUN_006921,0,0,0,0,0,0
FUN_006592,33,31,33,19,23,24
FUN_006977,46,50,50,28,37,38
FUN_014536,420,529,687,428,660,516
FUN_013077,1438,1397,1864,1176,1867,1596
FUN_013164,161,160,290,182,303,240
FUN_013338,277,302,375,246,377,333
FUN_013448,212,278,13385,1703,11200,10657
FUN_014107,8,0,95,30,104,91
FUN_014721,401,177,994,271,149,161
FUN_014878,69,24,178,61,49,52
FUN_015262,604,523,1334,691,2147,948
FUN_015331,46,10,124,17,65,58
FUN_015428,53,28,205,63,208,374
FUN_015493,20,30,29,30,32,41
FUN_015544,2571,2274,4866,3037,6202,4743
FUN_016680,56,91,118,78,125,97
FUN_016739,30,18,31,27,21,26
FUN_016881,104,133,134,103,100,105
FUN_016985,45,39,90,43,57,55
FUN_017160,276,260,594,369,593,529
FUN_017249,946,1049,1787,1250,1756,1463
FUN_017348,2009,1911,3194,2142,3229,2855
FUN_017474,114,89,99,97,92,76
FUN_017566,419,312,700,419,702,687
FUN_017669,601,470,925,616,920,661
FUN_017779,1633,1663,1897,1567,1703,3147
FUN_018307,36,57,50,54,50,40
FUN_018398,19,36,82,82,75,76
FUN_018539,48,84,220,161,189,191
FUN_018690,10,21,71,23,56,39
FUN_018699,32,47,179,100,181,132
FUN_018740,311,209,658,363,597,522
FUN_012491,0,0,4,0,2,0
FUN_012703,2,3,5,2,3,3
FUN_009581,0,0,0,0,0,0
FUN_009676,0,0,0,0,0,0
FUN_009884,0,2,0,0,1,0
FUN_010135,0,0,0,0,0,0
FUN_010222,0,0,0,0,0,0
FUN_010262,0,0,0,0,0,0
FUN_010773,0,0,0,0,0,0
FUN_011652,0,0,0,0,0,0
FUN_012058,0,0,0,0,0,0
FUN_012151,0,0,0,0,0,0
FUN_008990,122,171,214,140,207,147
FUN_009117,18,0,52,44,82,35
FUN_009156,6,6,16,12,11,9
FUN_010919,10,30,42,15,53,17
FUN_011857,14,0,34,20,26,19
FUN_011983,1620,1182,1759,964,1357,1378
FUN_015199,3,7,7,7,6,2
FUN_015609,15,10,3,3,9,9
FUN_015714,63,39,48,14,29,36
FUN_015936,18,19,13,9,21,18
FUN_016736,48,50,85,50,72,86
FUN_017167,3,6,12,2,5,11
FUN_018629,24,20,43,29,39,22
FUN_003965,3,0,0,0,0,2
FUN_006992,6,2,0,0,0,3
FUN_005843,0,0,2,0,0,0
FUN_006149,0,0,0,0,0,0
FUN_004453,119,163,219,157,191,201
FUN_004773,2,5,8,10,8,6
FUN_005389,16,43,32,25,45,41
FUN_005786,34,34,71,41,48,56
FUN_030304,48,32,40,19,22,34
FUN_007162,5,25,6,13,11,0
FUN_008757,558,359,790,444,679,957
FUN_008861,664,688,1521,943,872,848
FUN_011405,3,0,0,2,0,0
FUN_012562,0,2,70,21,45,33
FUN_013352,82,66,1757,497,1223,903
FUN_013475,8,0,11,9,7,7
FUN_010503,1343,1779,2142,1528,2234,1755
FUN_011018,1556,1681,3801,2181,3668,3066
FUN_014385,0,0,160,5,175,184
FUN_013814,72,141,175,209,192,186
FUN_013946,260,235,355,294,310,356
FUN_014130,117,110,131,119,131,152
FUN_014259,245,175,307,162,268,288
FUN_015031,2,0,0,0,0,0
FUN_014777,1022,610,228,1177,0,0
FUN_016236,6,7,22,5,22,7
FUN_015894,183,179,337,248,305,315
FUN_016394,27,23,68,34,48,48
FUN_016641,25,19,30,16,27,23
FUN_017135,39,39,120,106,59,88
FUN_017421,73,127,56,76,48,66
FUN_017601,145,168,234,187,174,204
FUN_017688,515,757,1444,1837,3676,3594
FUN_017840,63,45,38,30,41,45
FUN_017896,319,290,623,344,538,412
FUN_017961,617,614,1233,774,1286,919
FUN_018075,1860,1484,2512,1572,2339,2032
FUN_018124,204,278,471,298,513,454
FUN_018651,45,55,88,49,62,90
FUN_018437,99,142,293,143,263,253
FUN_018473,181,179,242,165,274,257
FUN_030305,5,12,10,5,26,14
FUN_018162,3441,2202,6728,3091,5487,4208
FUN_002056,0,0,21,13,24,9
FUN_003836,0,0,0,0,2,0
FUN_001822,9,15,25,9,27,15
FUN_003702,53,55,80,39,63,49
FUN_003727,5,3,5,0,5,2
FUN_006844,3,5,10,11,3,7
FUN_007048,231,232,677,541,762,595
FUN_007473,1661,1160,1090,1108,1156,1120
FUN_007257,879,390,245,706,120,161
FUN_007620,59,30,0,36,11,15
FUN_008390,17,24,26,21,36,28
FUN_008040,249,157,441,124,286,153
FUN_008200,276,176,353,218,193,162
FUN_008764,137,58,106,93,70,33
FUN_008984,948,894,117,1579,0,7
FUN_009285,223,203,526,318,580,594
FUN_010008,70,113,21,123,16,6
FUN_010556,499,481,427,344,348,328
FUN_010789,885,732,430,702,349,399
FUN_030306,16,20,15,8,21,9
FUN_011352,6926,5059,7687,5209,6770,5215
FUN_011426,989,677,1712,925,1434,1502
FUN_011512,345,314,505,307,472,429
FUN_011952,0,0,0,0,1,1
FUN_011812,516,403,778,448,806,653
FUN_011612,41945,37663,39150,35462,35815,33971
FUN_012272,57,5,29,0,21,22
FUN_012412,160,43,176,91,266,279
FUN_012483,84,73,219,161,336,424
FUN_012566,104,90,296,154,420,402
FUN_012651,20,15,20,6,26,20
FUN_015627,21,6,37,9,13,14
FUN_015713,6,20,33,20,37,50
FUN_015849,2,2,8,4,10,17
FUN_013533,0,1,2,2,2,1
FUN_013659,0,0,0,0,0,0
FUN_014072,0,1,1,2,3,1
FUN_014356,0,0,0,0,0,0
FUN_014645,0,0,8,0,0,0
FUN_014768,0,0,0,0,0,0
FUN_014975,0,0,0,0,0,0
FUN_015134,0,0,0,0,0,0
FUN_015385,0,0,0,0,0,0
FUN_030307,154,78,198,170,183,145
FUN_012884,119,120,533,233,596,743
FUN_012969,5,5,12,6,19,31
FUN_013033,140,93,295,159,421,494
FUN_013402,177,151,261,137,200,139
FUN_013742,253,134,171,154,112,61
FUN_013938,183,145,268,157,228,136
FUN_014391,101,114,69,106,108,53
FUN_014499,5,0,9,6,14,0
FUN_014541,4,4,7,0,4,0
FUN_015489,78,42,95,79,98,52
FUN_012018,220,279,651,464,591,529
FUN_012161,44060,37781,42984,34970,39006,32105
FUN_016405,5,4,9,3,6,3
FUN_016843,76,96,222,113,184,183
FUN_017247,0,0,0,0,0,0
FUN_017309,0,0,28,12,13,23
FUN_017152,2,4,5,3,7,4
FUN_017451,11,3,20,0,17,9
FUN_030308,159,179,197,151,216,211
FUN_003690,931,875,1037,748,1010,847
FUN_003936,2092,2321,4865,3029,4933,3783
FUN_004864,3,7,36,20,5,18
FUN_005051,383,367,578,436,323,428
FUN_005461,663,758,1177,808,1247,1096
FUN_005805,45,41,52,53,78,11
FUN_006009,37919,26503,27947,23069,25838,19720
FUN_014695,7,4,11,2,13,8
FUN_006175,165,150,369,171,343,243
FUN_006296,19828,15907,17658,14281,16172,13637
FUN_016288,325,263,359,230,296,272
FUN_016402,142,174,368,248,409,289
FUN_016472,79,94,112,122,133,109
FUN_016534,376,310,512,331,480,355
FUN_017198,35,16,77,18,52,33
FUN_017025,522,440,1018,541,952,739
FUN_016607,1342,1859,2689,1527,2453,2045
FUN_016784,1069,871,2013,1511,2002,1729
FUN_000984,0,12,6,6,7,7
FUN_010080,4,0,0,5,6,1
FUN_010768,0,0,6,7,11,11
FUN_011993,2,9,13,11,10,10
FUN_012033,1,2,4,2,3,1
FUN_013603,27,5,36,2,30,23
FUN_014837,0,0,0,0,7,10
FUN_015273,12,0,20,17,24,26
FUN_016413,2,4,0,8,0,0
FUN_016467,6,1,0,2,0,0
FUN_016528,2473,1897,666,3641,174,172
FUN_016613,1364,1296,476,2662,133,126
FUN_017023,190,206,261,171,265,195
FUN_017095,195,206,380,196,359,268
FUN_004564,174,121,169,174,74,61
FUN_017308,232,216,368,226,373,322
FUN_017821,0,0,0,0,3,0
FUN_017924,0,0,0,0,0,0
FUN_018114,0,0,0,0,0,0
FUN_018133,0,0,0,0,0,0
FUN_018177,0,0,0,0,0,0
FUN_018247,0,0,0,0,0,0
FUN_018255,0,0,0,0,0,0
FUN_018281,0,0,0,0,0,0
FUN_018299,0,0,0,0,0,0
FUN_018332,0,0,0,0,0,0
FUN_017187,1653,1623,2517,1964,2480,2237
FUN_017369,181,145,145,121,125,118
FUN_017408,455,357,538,358,480,403
FUN_017463,94,93,376,178,536,314
FUN_004828,276,327,516,273,539,423
FUN_005888,214,269,508,196,491,399
FUN_005179,48,41,47,33,69,25
FUN_005257,396,415,835,411,897,765
FUN_005530,1,4,2,2,5,2
FUN_005588,162,158,159,159,121,102
FUN_005776,143,168,251,146,243,227
FUN_006108,1837,1570,3371,2277,3476,3118
FUN_006287,434,505,892,583,776,659
FUN_007158,2,0,2,4,7,8
FUN_008330,177,223,437,573,504,465
FUN_008106,277,307,545,381,523,462
FUN_008606,16,15,48,68,55,57
FUN_009014,15,45,66,88,102,83
FUN_008733,284,324,610,426,556,476
FUN_010440,0,7,4,0,8,3
FUN_009087,48,28,85,45,110,72
FUN_009167,397,409,1190,1068,1265,1020
FUN_009451,133,186,334,159,259,196
FUN_030314,466,367,724,439,830,610
FUN_011272,0,0,0,0,0,0
FUN_011291,0,0,0,0,0,0
FUN_011589,0,3,0,1,0,0
FUN_011602,0,2,0,0,0,0
FUN_010678,10,17,31,0,37,13
FUN_011477,1,0,0,3,0,0
FUN_011502,2,0,2,4,2,2
FUN_011766,27,23,33,14,25,20
FUN_012218,7,46,14,35,6,5
FUN_012529,0,9,15,7,17,9
FUN_014814,168,357,229,128,176,155
FUN_015038,9,15,17,10,10,1
FUN_015140,7,17,7,4,8,11
FUN_014524,1199,1089,1566,902,1501,1235
FUN_015933,7,60,41,33,56,50
FUN_016697,6,4,13,18,15,14
FUN_017024,0,0,9,0,0,9
FUN_016745,12,28,82,41,74,45
FUN_016791,244,262,425,317,344,330
FUN_017195,55,29,73,77,77,81
FUN_017569,139,129,232,96,203,177
FUN_017361,2668,3837,6542,4990,6501,5451
FUN_017716,1096,1307,2395,1382,1873,1683
FUN_017798,254,310,608,344,606,514
FUN_008711,60,75,112,67,79,77
FUN_009146,0,0,0,0,0,0
FUN_009089,7,11,19,19,25,9
FUN_009380,67,43,109,49,257,146
FUN_009557,3,5,8,5,26,12
FUN_006409,0,16,14,4,16,8
FUN_006468,776,632,767,626,722,588
FUN_006800,2,1,4,1,6,1
FUN_006905,162,138,163,116,159,119
FUN_006971,714,613,751,593,762,615
FUN_007383,5,14,17,17,18,24
FUN_007411,32,63,105,76,111,104
FUN_007476,19,34,42,34,38,22
FUN_012871,9,5,8,8,8,5
FUN_030315,9,19,18,18,19,10
FUN_030316,0,0,0,0,9,4
FUN_017424,3,0,7,0,0,0
FUN_017546,8,16,14,16,18,15
FUN_030317,93,82,182,92,203,142
FUN_001161,0,4,31,51,53,49
FUN_001283,111,54,0,140,0,0
FUN_002464,10,18,51,43,87,53
FUN_002574,65,82,221,172,215,170
FUN_003600,0,0,7,4,7,6
FUN_006154,0,0,0,0,0,0
FUN_008255,0,0,0,0,0,0
FUN_008565,0,0,0,0,7,0
FUN_009141,109,66,83,114,0,0
FUN_009372,0,0,161,0,158,168
FUN_010101,0,0,0,0,0,0
FUN_010238,0,0,0,0,6,2
FUN_030318,96,72,571,58,804,441
FUN_007274,13,15,27,0,44,30
FUN_008650,191,109,104,210,76,50
FUN_008887,20,0,0,11,0,0
FUN_009459,128,112,189,113,174,131
FUN_009711,10,0,37,22,30,16
FUN_009795,2,0,0,2,0,0
FUN_010020,227,205,76,238,92,43
FUN_010275,9,0,20,0,0,12
FUN_011108,0,3,9,0,0,5
FUN_010995,657,600,72,156,45,29
FUN_011206,225,269,334,214,282,313
FUN_011410,865,817,2034,1028,1941,1632
FUN_011839,7,15,33,24,31,17
FUN_011778,117,112,399,161,637,305
FUN_011565,2652,3055,6812,4542,7123,5456
FUN_012200,0,0,0,0,0,0
FUN_011966,8,22,23,28,24,23
FUN_012049,894,903,137,543,93,76
FUN_012380,0,0,0,0,0,0
FUN_012295,340,533,25,99,16,14
FUN_012454,339,334,532,390,375,349
FUN_012869,7,0,24,0,0,0
FUN_013023,241,43,99,32,34,51
FUN_013143,41,14,32,34,23,27
FUN_013211,6,12,20,9,9,16
FUN_013252,302,303,743,615,698,550
FUN_013317,89,68,141,119,112,101
FUN_013895,151,162,396,226,390,289
FUN_014058,0,16,32,28,33,41
FUN_015100,0,0,0,16,26,0
FUN_015457,0,23,62,93,66,75
FUN_015943,0,0,0,0,0,0
FUN_014220,22,32,32,26,39,14
FUN_014382,14,0,16,33,0,24
FUN_016206,243,254,111,184,102,45
FUN_016272,258,142,247,143,149,74
FUN_016381,55,41,89,39,65,32
FUN_016542,450,382,547,473,271,797
FUN_016594,151,55,101,97,74,130
FUN_017415,263,202,35,223,32,17
FUN_017572,16,36,69,481,367,483
FUN_017615,3,7,30,79,118,110
FUN_017725,8,7,14458,22,7420,5383
FUN_017865,5,8,13654,36,6062,5141
FUN_018538,4,5,9,0,0,0
FUN_018407,215,213,497,291,481,335
FUN_003813,64,55,122,63,62,101
FUN_004069,5,0,19,11,9,6
FUN_004295,8,25,58,28,37,45
FUN_002946,1492,1318,1615,1265,1622,1281
FUN_003122,529,745,1098,737,1173,1000
FUN_003425,517,496,673,516,804,568
FUN_005078,0,17,30,34,18,18
FUN_005331,0,0,44,12,27,27
FUN_005988,0,0,4,6,0,0
FUN_010254,0,0,0,0,0,0
FUN_010988,358,977,706,369,678,587
FUN_010549,0,0,0,0,0,0
FUN_010617,19,29,18,30,16,19
FUN_010707,592,694,783,817,673,903
FUN_010808,874,894,1500,860,1497,1103
FUN_011234,146,134,164,101,136,136
FUN_011474,561,679,1225,712,1304,907
FUN_012280,11,25,5,0,0,0
FUN_012385,158,159,301,196,254,207
FUN_012110,466,528,835,485,794,645
FUN_011624,420,444,521,359,433,353
FUN_011698,2114,2025,1123,1991,445,314
FUN_011848,23,18,29,33,27,31
FUN_011921,1163,2042,1331,2569,628,400
FUN_012507,4115,1501,76760,5423,54006,40573
FUN_013528,150,133,246,166,238,201
FUN_013633,366,588,1047,633,949,755
FUN_030319,4,8,4,4,9,4
FUN_012859,10094,7272,132599,17934,112292,88463
FUN_018274,22,16,79,0,121,76
FUN_000002,0,0,4,0,0,0
FUN_001720,42,50,57,41,52,36
FUN_002491,0,0,0,0,0,0
FUN_003586,0,0,0,0,0,4
FUN_003932,103,90,156,126,146,122
FUN_004777,0,15,15,23,18,14
FUN_004144,803,922,1398,1165,1209,884
FUN_004378,175,417,561,470,542,444
FUN_005715,0,0,0,0,0,0
FUN_006555,0,0,0,0,0,0
FUN_006716,0,0,1,0,0,0
FUN_008848,0,0,0,0,0,0
FUN_005085,9,7,12,15,19,23
FUN_008961,17,26,44,41,48,44
FUN_009408,12,27,60,42,50,52
FUN_009682,649,744,1365,833,998,943
FUN_011334,25,16,23,12,11,33
FUN_011910,26,16,23,14,11,33
FUN_013257,2,0,2,3,4,4
FUN_013419,7,4,7,11,15,20
FUN_012381,340,426,284,246,247,228
FUN_012536,83,192,37,96,39,22
FUN_012717,4242,4607,6175,4416,4179,3089
FUN_012959,905,1268,2012,1335,3067,1461
FUN_013830,18,25,60,44,39,39
FUN_016246,75,197,257,94,168,167
FUN_030320,71,128,155,97,83,94
FUN_030321,13,40,50,50,34,47
FUN_001289,6,1,9,4,9,2
FUN_001841,0,0,0,0,0,0
FUN_004391,0,0,0,0,0,0
FUN_004418,841,790,1505,986,1486,1247
FUN_004774,1439,1452,3027,1937,2786,2144
FUN_007797,5,0,16,4,8,7
FUN_009264,3,0,0,0,0,0
FUN_009042,801,743,1748,936,1586,1475
FUN_009359,219,118,316,137,267,265
FUN_009437,302,410,1164,805,1147,948
FUN_009740,536,405,1261,615,1356,886
FUN_010035,35,64,249,150,256,206
FUN_015266,21,15,15,5,12,15
FUN_017556,2,13,16,12,23,28
FUN_017900,0,11,6,10,9,0
FUN_005954,24,28,33,15,20,29
FUN_006156,85,81,162,105,143,85
FUN_007107,0,0,0,0,0,0
FUN_006669,42,70,234,141,133,136
FUN_007375,16,30,76,79,51,80
FUN_008602,22,52,167,115,112,93
FUN_010686,940,948,1294,705,1269,899
FUN_004656,18,30,18,10,9,15
FUN_001153,872,915,1972,1436,1671,1965
FUN_000838,20,13,36,7,26,17
FUN_002123,7,35,76,48,91,112
FUN_002576,42,58,172,116,249,160
FUN_002707,228,195,455,239,387,353
FUN_002864,10,7,3,0,9,7
FUN_003475,5383,4957,2066,2745,1750,16769
FUN_004208,130,183,42,70,29,19
FUN_004375,132,46,258,100,121,139
FUN_004587,226,154,229,150,257,223
FUN_004808,145,151,344,169,334,209
FUN_004904,182,215,238,183,193,159
FUN_005137,935,902,2191,1181,2129,1702
FUN_010836,447,465,896,433,865,736
FUN_011307,1182,787,1283,856,858,1137
FUN_011501,0,0,0,0,0,0
FUN_012727,35,65,188,66,159,171
FUN_012986,0,0,2,2,1,6
FUN_013174,0,6,32,11,21,36
FUN_011415,326,275,364,283,412,339
FUN_011481,10,16,21,7,16,8
FUN_012533,23,27,65,25,38,45
FUN_014953,19,61,152,63,100,108
FUN_015466,3,7,9,9,12,13
FUN_016920,17,26,0,11,0,0
FUN_017031,21,54,0,16,0,0
FUN_017093,7,19,0,6,0,0
FUN_017151,69,74,175,53,152,104
FUN_017246,5,2,2,4,8,10
